Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2020-09-15T21:24:50Z,8.282,10.6547,2.112,2.8222,132.192,94.110267,0.0505,0.686,15.567,-33.669,0.12374,10.782466466513695,0.086,0
2020-09-15T21:24:50Z,8.305,10.6373,2.122,2.8047,132.226,94.10173,0.0512,0.669,15.568,-34.4367,0.12374,10.790584246605519,0.08,0
2020-09-15T21:24:50Z,8.321,10.6225,2.0817,2.7736,132.25,94.09257,0.0522,0.665,15.568,-35.232,0.12372,10.797060348079764,0.072,0
2020-09-15T21:24:50Z,8.335,10.6066,1.9969,2.7212,132.321,94.126769,0.0552,0.658,15.567,-35.9718,0.12372,10.808021507366105,0.065,0
2020-09-15T21:24:50Z,8.349,10.5928,1.9543,2.6864,132.521,94.260629,0.053900000000000003,0.641,15.567,-36.9285,0.12376,10.829782782782752,0.059,0
2020-09-15T21:24:50Z,8.364,10.5805,1.948,2.6279,132.773,94.438173,0.0509,0.626,15.568,-38.0233,0.12379,10.85572072449595,0.057,0
2020-09-15T21:24:50Z,8.378,10.57,1.9503,2.562,132.939,94.555044,0.0525,0.62,15.568,-38.8843,0.12379,10.873529601795356,0.059,0
2020-09-15T21:24:50Z,8.392,10.5638,1.9726,2.542,133.092,94.655394,0.0511,0.607,15.569,-39.6813,0.1238,10.888920049677433,0.063,0
2020-09-15T21:24:50Z,8.406,10.5612,1.9979,2.5578,133.272,94.760457,0.0504,0.601,15.569,-40.5191,0.1238,10.905636723329975,0.069,0
2020-09-15T21:24:50Z,8.424,10.5609,1.999,2.5814,133.646,94.997932,0.0477,0.613,15.569,-41.2705,0.12378,10.938862069992657,0.075,0
2020-09-15T21:24:50Z,8.444,10.5617,1.9854,2.5874,134.296,95.426313,0.0492,0.619,15.569,-41.8826,0.12379,10.996234382331437,0.08,0
2020-09-15T21:24:50Z,8.466,10.5601,1.9669,2.6301,134.811,95.739226,0.0471,0.644,15.571,-42.4995,0.12381,11.04238162952218,0.083,0
2020-09-15T21:24:50Z,8.491,10.5498,1.9466,2.686,135.065,95.853496,0.0453,0.675,15.573,-43.2232,0.12376,11.068022298904399,0.084,0
2020-09-15T21:24:50Z,8.516,10.5375,1.9411,2.6452,135.319,95.980447,0.0495,0.692,15.574,-43.921,0.12368,11.094287009749058,0.083,0
2020-09-15T21:24:50Z,8.537,10.5293,1.9377,2.5832,135.666,96.192077,0.0467,0.705,15.573,-44.4838,0.12371,11.127589224308743,0.082,0
2020-09-15T21:24:50Z,8.554,10.5089,1.9444,2.5878,135.97,96.375464,0.0502,0.698,15.572,-44.7798,0.1238,11.160814334395933,0.079,0
2020-09-15T21:24:50Z,8.572,10.4789,1.9749,2.5981,136.081,96.415526,0.0538,0.674,15.572,-44.9193,0.12381,11.179846201471358,0.076,0
2020-09-15T21:24:50Z,8.592,10.4587,1.9912,2.6046,136.05,96.358164,0.0534,0.662,15.572,-45.2232,0.12377,11.18326217312696,0.072,0
2020-09-15T21:24:50Z,8.612,10.4494,1.9894,2.6324,136.025,96.318373,0.0561,0.665,15.572,-45.9583,0.12377,11.183878358439902,0.069,0
2020-09-15T21:24:50Z,8.632,10.4394,1.9627,2.6948,136.221,96.443594,0.0551,0.66,15.572,-47.0103,0.12381,11.20439505823764,0.069,0
2020-09-15T21:24:50Z,8.647,10.4224,1.9067,2.7749,136.641,96.726462,0.0523,0.649,15.573,-48.0497,0.12381,11.247045206952677,0.069,0
2020-09-15T21:24:50Z,8.661,10.4079,1.8835,2.7428,136.97,96.937828,0.0509,0.658,15.573,-48.8888,0.12376,11.280855249146699,0.073,0
2020-09-15T21:24:50Z,8.676,10.4011,1.8822,2.6148,137.308,97.153284,0.0526,0.683,15.572,-49.2408,0.12366,11.31311551121343,0.08,0
2020-09-15T21:24:50Z,8.695,10.3971,1.8916,2.5673,137.899,97.549209,0.0521,0.709,15.571,-49.2083,0.12362,11.367113923707405,0.089,0
2020-09-15T21:24:50Z,8.721,10.3935,1.9397,2.614,138.442,97.905661,0.0496,0.717,15.572,-49.2698,0.12366,11.416732458582436,0.095,0
2020-09-15T21:24:50Z,8.753,10.3841,1.9776,2.6645,138.656,98.02574,0.0512,0.696,15.573,-49.6411,0.12365,11.438791653625538,0.1,0
2020-09-15T21:24:50Z,8.784,10.3742,1.9872,2.6625,138.716,98.046215,0.053,0.661,15.573,-50.256,0.12362,11.447252826511606,0.1,0
2020-09-15T21:24:50Z,8.809,10.3686,1.9321,2.6599,138.879,98.15319,0.0563,0.649,15.573,-51.0255,0.12369,11.463581304248843,0.097,0
2020-09-15T21:24:50Z,8.83,10.3582,1.8081,2.7009,139.099,98.300656,0.0569,0.643,15.573,-51.8892,0.12378,11.486526956987241,0.091,0
2020-09-15T21:24:50Z,8.851,10.3444,1.7369,2.7118,139.215,98.365106,0.0554,0.61,15.573,-52.7829,0.1238,11.501251765652297,0.085,0
2020-09-15T21:24:50Z,8.872,10.3355,1.7293,2.6542,139.241,98.359525,0.0507,0.589,15.572,-53.4864,0.12378,11.506382417672608,0.081,0
2020-09-15T21:24:50Z,8.892,10.3351,1.7156,2.5546,139.271,98.360459,0.05,0.598,15.572,-53.8556,0.12377,11.509191276103381,0.08,0
2020-09-15T21:24:50Z,8.912,10.3342,1.705,2.4686,139.31,98.376372,0.0527,0.617,15.571,-54.3223,0.12381,11.512964089695059,0.079,0
2020-09-15T21:24:50Z,8.932,10.3272,1.7157,2.4376,139.388,98.424599,0.0465,0.624,15.57,-55.0845,0.12386,11.5221563748493,0.078,0
2020-09-15T21:24:50Z,8.952,10.317,1.7306,2.4559,139.597,98.561622,0.0455,0.615,15.571,-55.5858,0.1239,11.544101106876708,0.077,0
2020-09-15T21:24:50Z,8.972,10.3083,1.7521,2.5521,139.815,98.696284,0.0467,0.618,15.572,-55.7376,0.12383,11.566391815868752,0.076,0
2020-09-15T21:24:50Z,8.991,10.3054,1.7842,2.6727,139.962,98.779624,0.0486,0.623,15.573,-56.1458,0.12372,11.580487360033569,0.074,0
2020-09-15T21:24:50Z,9.009,10.3041,1.7948,2.6791,140.106,98.869006,0.0501,0.623,15.574,-56.9069,0.12369,11.593808491777732,0.072,0
2020-09-15T21:24:50Z,9.028,10.3014,1.7942,2.629,140.144,98.885765,0.0471,0.641,15.574,-57.7993,0.12367,11.598071548546654,0.071,0
2020-09-15T21:24:50Z,9.045,10.293,1.7958,2.6161,140.027,98.791275,0.0484,0.674,15.575,-58.6763,0.12367,11.5902475691493,0.072,0
2020-09-15T21:24:50Z,9.061,10.2832,1.7667,2.6266,139.975,98.745049,0.0496,0.683,15.576,-59.2505,0.12378,11.588697021285402,0.074,0
2020-09-15T21:24:50Z,9.08,10.2811,1.7287,2.6523,140.115,98.836099,0.048,0.667,15.576,-59.4936,0.12386,11.601922369095199,0.078,0
2020-09-15T21:24:50Z,9.1,10.2786,1.718,2.6868,140.37,99.00093,0.0495,0.653,15.575,-59.4646,0.12382,11.625597978582345,0.081,0
2020-09-15T21:24:50Z,9.122,10.2726,1.7223,2.7344,140.7,99.21018,0.053900000000000003,0.638,15.574,-59.2445,0.12376,11.657133080933752,0.083,0
2020-09-15T21:24:50Z,9.146,10.2698,1.7433,2.7478,141.093,99.45631,0.0548,0.627,15.574,-59.0692,0.12374,11.693316718212918,0.084,0
2020-09-15T21:24:50Z,9.17,10.268,1.771,2.7109,141.464,99.68508,0.0516,0.625,15.573,-58.9796,0.12377,11.727217322372308,0.082,0
2020-09-15T21:24:50Z,9.191,10.2632,1.7903,2.6671,141.688,99.811713,0.0517,0.615,15.572,-59.0217,0.12384,11.748887559365256,0.078,0
2020-09-15T21:24:50Z,9.21,10.2546,1.805,2.6296,141.769,99.841496,0.0502,0.617,15.57,-59.4925,0.12383,11.75893962881329,0.074,0
2020-09-15T21:24:50Z,9.227,10.2427,1.8155,2.6351,141.818,99.854171,0.048,0.616,15.57,-60.2831,0.12377,11.767185828771636,0.072,0
2020-09-15T21:24:50Z,9.243,10.2307,1.8317,2.6646,141.908,99.901275,0.0505,0.602,15.569,-60.9238,0.12378,11.779157661412293,0.073,0
2020-09-15T21:24:50Z,9.258,10.2196,1.8486,2.6776,142.104,100.029028,0.0469,0.606,15.567,-61.388,0.12374,11.800386182954924,0.076,0
2020-09-15T21:24:50Z,9.276,10.2095,1.8574,2.6888,142.613,100.38022,0.0486,0.621,15.566,-61.6805,0.12369,11.849490285661686,0.079,0
2020-09-15T21:24:50Z,9.301,10.2017,1.8801,2.6292,143.273,100.836991,0.0496,0.631,15.566,-61.7064,0.12375,11.911491805834567,0.08,0
2020-09-15T21:24:50Z,9.327,10.1962,1.9135,2.4721,143.563,101.031664,0.0458,0.646,15.566,-61.701,0.12377,11.93942910707042,0.079,0
2020-09-15T21:24:50Z,9.349,10.193,1.9271,2.3679,143.732,101.142399,0.0477,0.654,15.566,-61.9601,0.12372,11.95571342112798,0.076,0
2020-09-15T21:24:50Z,9.366,10.1904,1.9308,2.3653,144.294,101.539196,0.049,0.647,15.567,-62.4294,0.1237,12.007255433456304,0.072,0
2020-09-15T21:24:50Z,9.38,10.1891,1.9197,2.3715,145.139,102.13663,0.0494,0.645,15.569,-62.9878,0.12375,12.083938598113786,0.068,0
2020-09-15T21:24:50Z,9.395,10.1846,1.8883,2.3746,145.881,102.635813,0.0507,0.65,15.57,-63.6349,0.12379,12.152437871350843,0.068,0
2020-09-15T21:24:50Z,9.41,10.1803,1.866,2.4032,146.571,103.054248,0.0524,0.651,15.571,-64.1452,0.12379,12.216221346191288,0.073,0
2020-09-15T21:24:50Z,9.429,10.1809,1.8597,2.4417,147.158,103.37552,0.0502,0.636,15.571,-64.4254,0.12377,12.269081684620977,0.078,0
2020-09-15T21:24:50Z,9.45,10.1865,1.8313,2.4968,147.23,103.336585,0.0506,0.594,15.571,-64.9582,0.12376,12.273699111573345,0.08,0
2020-09-15T21:24:50Z,9.475,10.183,1.7609,2.5543,147.071,103.156455,0.0515,0.576,15.572,-65.855,0.12376,12.260499500490385,0.08,0
2020-09-15T21:24:50Z,9.502,10.1552,1.7149,2.5877,147.144,103.171375,0.051,0.606,15.572,-66.5783,0.12373,12.276473112922659,0.077,0
2020-09-15T21:24:50Z,9.522,10.121,1.713,2.6265,147.46,103.389591,0.0522,0.646,15.572,-67.0787,0.12371,12.31664587768956,0.073,0
2020-09-15T21:24:50Z,9.535,10.089,1.7104,2.6455,148.245,103.948389,0.0454,0.672,15.572,-67.5169,0.12367,12.39868863151823,0.07,0
2020-09-15T21:24:50Z,9.546,10.0633,1.7113,2.6463,149.43,104.770104,0.0434,0.678,15.572,-67.7474,0.12366,12.515082381992029,0.068,0
2020-09-15T21:24:50Z,9.561,10.0513,1.724,2.6705,150.25,105.301707,0.0479,0.671,15.573,-67.8003,0.12371,12.59376307262061,0.067,0
2020-09-15T21:24:50Z,9.58,10.0525,1.7298,2.6965,150.579,105.472804,0.0511,0.664,15.574,-68.0704,0.12372,12.62326318174701,0.068,0
2020-09-15T21:24:50Z,9.603,10.0599,1.7246,2.6523,150.781,105.565171,0.053900000000000003,0.655,15.573,-68.7754,0.12373,12.639055814854824,0.07,0
2020-09-15T21:24:50Z,9.624,10.0592,1.7281,2.5132,150.957,105.654303,0.0536,0.621,15.573,-69.5278,0.12381,12.655303482625426,0.072,0
2020-09-15T21:24:50Z,9.64,10.0417,1.734,2.4229,151.27,105.849982,0.0532,0.584,15.574,-70.1132,0.12386,12.689890137569417,0.072,0
2020-09-15T21:24:50Z,9.655,10.0178,1.7286,2.4192,151.819,106.211711,0.0516,0.563,15.574,-70.8622,0.12386,12.748261684810219,0.073,0
2020-09-15T21:24:50Z,9.672,10.002,1.7207,2.3987,152.498,106.6528,0.0535,0.563,15.574,-71.873,0.12381,12.8157215942474,0.076,0
2020-09-15T21:24:50Z,9.691,9.9913,1.715,2.4847,153.121,107.043759,0.0488,0.6,15.575,-72.785,0.12376,12.87634447810389,0.08,0
2020-09-15T21:24:50Z,9.713,9.9842,1.7167,2.7047,153.562,107.308749,0.0451,0.623,15.577,-73.4568,0.12375,12.91912268560991,0.084,0
2020-09-15T21:24:50Z,9.738,9.9793,1.7213,2.8263,153.977,107.564089,0.045,0.611,15.579,-74.2318,0.12377,12.958767522427982,0.087,0
2020-09-15T21:24:50Z,9.764,9.968,1.7237,2.8221,154.491,107.902014,0.0419,0.61,15.579,-75.0129,0.12382,13.009776770754309,0.089,0
2020-09-15T21:24:50Z,9.785,9.951,1.7454,2.791,155.13,108.337595,0.0482,0.609,15.578,-75.3296,0.12381,13.07432449005663,0.089,0
2020-09-15T21:24:50Z,9.805,9.9364,1.7927,2.7254,156.107,109.009379,0.0514,0.6,15.578,-75.4802,0.12374,13.169039502225118,0.088,0
2020-09-15T21:24:50Z,9.826,9.9245,1.8188,2.6459,157.056,109.655478,0.0467,0.603,15.579,-75.8868,0.12374,13.260331801127988,0.085,0
2020-09-15T21:24:50Z,9.85,9.918,1.8135,2.6198,157.184,109.71669,0.0487,0.599,15.58,-76.2881,0.12378,13.274443142856066,0.081,0
2020-09-15T21:24:50Z,9.872,9.916,1.8053,2.5469,156.91,109.494702,0.0491,0.599,15.58,-76.6325,0.12378,13.250047593961876,0.078,0
2020-09-15T21:24:50Z,9.892,9.9129,1.7952,2.4175,157.153,109.646491,0.0459,0.613,15.58,-77.1255,0.12378,13.273461249104432,0.074,0
2020-09-15T21:24:50Z,9.91,9.909,1.7869,2.3945,157.7,110.023323,0.0488,0.616,15.58,-77.5175,0.12381,13.32506606826254,0.071,0
2020-09-15T21:24:50Z,9.925,9.8991,1.7816,2.4052,158.089,110.293071,0.047,0.592,15.58,-77.6725,0.12378,13.36441198842962,0.068,0
2020-09-15T21:24:50Z,9.939,9.8862,1.7694,2.4438,158.367,110.487623,0.0468,0.582,15.58,-77.795,0.12376,13.394704127766898,0.066,0
2020-09-15T21:24:50Z,9.955,9.8812,1.7538,2.5869,158.7,110.719562,0.0488,0.609,15.58,-78.0518,0.12381,13.427144349823141,0.065,0
2020-09-15T21:24:50Z,9.975,9.8817,1.7456,2.6936,159.026,110.93177,0.05,0.619,15.581,-78.6267,0.12381,13.456910669352025,0.066,0
2020-09-15T21:24:50Z,9.993,9.8806,1.7461,2.7047,159.285,111.07882,0.0469,0.614,15.583,-79.4115,0.12376,13.481121188965655,0.068,0
2020-09-15T21:24:50Z,10.008,9.8803,1.76,2.6521,159.723,111.350957,0.0432,0.627,15.583,-80.0552,0.12372,13.521497094566008,0.07,0
2020-09-15T21:24:50Z,10.023,9.883,1.7796,2.6066,160.402,111.801596,0.0502,0.622,15.582,-80.5595,0.1237,13.582926328656812,0.072,0
2020-09-15T21:24:50Z,10.042,9.8792,1.7829,2.6355,161.093,112.259617,0.0496,0.611,15.582,-81.2062,0.12372,13.647927641606406,0.072,0
2020-09-15T21:24:50Z,10.065,9.8649,1.7811,2.6582,161.746,112.684647,0.0469,0.621,15.582,-81.9386,0.12383,13.71344925638027,0.073,0
2020-09-15T21:24:50Z,10.086,9.853,1.7875,2.6745,162.501,113.18218,0.0513,0.618,15.583,-82.5311,0.12391,13.787535785699841,0.075,0
2020-09-15T21:24:50Z,10.104,9.849,1.7929,2.7642,163.356,113.752295,0.0496,0.585,15.584,-83.1215,0.12388,13.867902595248252,0.075,0
2020-09-15T21:24:50Z,10.121,9.8422,1.7897,2.8502,164.077,114.226655,0.047,0.552,15.584,-83.8294,0.12383,13.937041685590843,0.075,0
2020-09-15T21:24:50Z,10.139,9.8308,1.7869,2.8904,164.63,114.585595,0.0498,0.532,15.584,-84.4651,0.12382,13.992500067546189,0.076,0
2020-09-15T21:24:50Z,10.157,9.8223,1.7967,2.9418,165.024,114.843087,0.0507,0.543,15.584,-84.8707,0.1238,14.032190476608713,0.077,0
2020-09-15T21:24:50Z,10.176,9.8157,1.8031,2.9904,165.049,114.85533,0.0458,0.6,15.584,-85.2915,0.12378,14.037059047537399,0.077,0
2020-09-15T21:24:50Z,10.198,9.8065,1.7975,3.0312,164.876,114.733624,0.0434,0.649,15.584,-86.111,0.12375,14.024633437669456,0.075,0
2020-09-15T21:24:50Z,10.223,9.7973,1.7964,3.0577,164.937,114.773131,0.0419,0.653,15.584,-87.1221,0.12373,14.033838197760065,0.072,0
2020-09-15T21:24:50Z,10.243,9.7923,1.7794,2.9679,165.112,114.887042,0.0405,0.643,15.584,-87.7956,0.12378,14.051960265622553,0.069,0
2020-09-15T21:24:50Z,10.256,9.7919,1.7358,2.7698,165.056,114.836722,0.0482,0.65,15.584,-88.1444,0.12382,14.046933983980269,0.065,0
2020-09-15T21:24:50Z,10.267,9.7917,1.7171,2.6537,165.021,114.801804,0.0535,0.659,15.585,-88.5005,0.12378,14.043772936421965,0.058,0
2020-09-15T21:24:50Z,10.282,9.7913,1.7241,2.6617,165.196,114.9108,0.052,0.639,15.585,-89.2619,0.12376,14.06011198109904,0.05,0
2020-09-15T21:24:50Z,10.299,9.7889,1.716,2.6609,165.362,115.007812,0.0502,0.587,15.585,-90.5531,0.12373,14.076398055557778,0.043,0
2020-09-15T21:24:50Z,10.312,9.7842,1.687,2.5759,165.493,115.082832,0.0514,0.557,15.585,-91.8944,0.12373,14.090347470411956,0.036,0
2020-09-15T21:24:50Z,10.318,9.7823,1.668,2.457,165.738,115.244457,0.0532,0.56,15.586,-93.0034,0.12376,14.113761566970647,0.03,0
2020-09-15T21:24:50Z,10.321,9.7786,1.6772,2.3914,166.111,115.496652,0.0524,0.563,15.586,-93.8096,0.12376,14.149736820131627,0.024,0
2020-09-15T21:24:50Z,10.324,9.772,1.6837,2.366,166.528,115.774809,0.0454,0.582,15.587,-94.1565,0.12375,14.190941740361389,0.019,0
2020-09-15T21:24:50Z,10.328,9.7665,1.6901,2.391,166.775,115.931734,0.0424,0.598,15.587,-94.1866,0.12378,14.215985621686407,0.017,0
2020-09-15T21:24:50Z,10.333,9.7642,1.7159,2.4872,166.697,115.864927,0.0459,0.591,15.586,-94.0872,0.1238,14.20966215120346,0.017,0
2020-09-15T21:24:50Z,10.339,9.7632,1.7382,2.568,166.509,115.731582,0.0433,0.601,15.586,-93.9018,0.1238,14.192635148682019,0.018,0
2020-09-15T21:24:50Z,10.344,9.7597,1.7398,2.6129,166.387,115.657421,0.046,0.62,15.585,-93.8377,0.12381,14.182705356489844,0.018,0
2020-09-15T21:24:50Z,10.348,9.7545,1.7648,2.5839,166.276,115.605376,0.0495,0.605,15.584,-94.0868,0.12381,14.17446071872494,0.017,0
2020-09-15T21:24:50Z,10.351,9.7499,1.8293,2.4913,166.049,115.484599,0.0453,0.573,15.584,-94.6767,0.12382,14.155231115514976,0.017,0
2020-09-15T21:24:50Z,10.355,9.7485,1.8719,2.4545,165.794,115.343947,0.0473,0.57,15.583,-95.5497,0.12379,14.132152678337299,0.018,0
2020-09-15T21:24:50Z,10.359,9.7517,1.8791,2.4822,165.974,115.497569,0.0508,0.6,15.583,-96.4681,0.12372,14.14757535492304,0.019,0
2020-09-15T21:24:50Z,10.364,9.7591,1.8977,2.6204,166.761,116.067828,0.0486,0.619,15.583,-97.2629,0.12373,14.217593088145836,0.021,0
2020-09-15T21:24:50Z,10.37,9.772,1.9351,2.8205,167.641,116.695961,0.0444,0.624,15.584,-98.0189,0.12377,14.294063398937556,0.022,0
2020-09-15T21:24:50Z,10.378,9.7843,1.949,2.8763,168.035,116.975797,0.0437,0.634,15.584,-98.9838,0.12374,14.325710315364374,0.022,0
2020-09-15T21:24:50Z,10.385,9.7915,1.9324,2.814,167.92,116.902739,0.0485,0.626,15.584,-100.2387,0.12373,14.312198978641016,0.021,0
2020-09-15T21:24:50Z,10.39,9.7992,1.8681,2.686,167.528,116.640925,0.0501,0.617,15.584,-101.4049,0.12377,14.272838923781952,0.018,0
2020-09-15T21:24:50Z,10.394,9.8046,1.7635,2.4953,167.024,116.295115,0.0481,0.644,15.583,-102.329,0.1238,14.224041816752182,0.013,0
2020-09-15T21:24:50Z,10.397,9.8042,1.7068,2.3969,166.655,116.034701,0.0515,0.66,15.583,-103.1522,0.12377,14.190042880556476,0.009,0
2020-09-15T21:24:50Z,10.397,9.8059,1.7069,2.3894,166.493,115.913388,0.0504,0.649,15.583,-103.7866,0.12375,14.174383594138913,0.005,0
2020-09-15T21:24:50Z,10.398,9.811,1.7077,2.4048,166.319,115.784009,0.0461,0.623,15.584,-104.2343,0.12377,14.15628548863444,0.003,0
2020-09-15T21:24:50Z,10.398,9.8128,1.6968,2.4448,165.994,115.553482,0.0524,0.577,15.584,-104.6943,0.12375,14.125517878678918,0.001,0
2020-09-15T21:24:50Z,10.398,9.811,1.6903,2.4603,165.699,115.355995,0.0534,0.543,15.584,-105.2186,0.12372,14.098937321607853,0.001,0
2020-09-15T21:24:50Z,10.398,9.8077,1.6865,2.4563,165.587,115.307549,0.051,0.534,15.583,-105.6693,0.12372,14.089866056975996,0.001,0
2020-09-15T21:24:50Z,10.398,9.8051,1.6891,2.5334,165.497,115.286318,0.0511,0.528,15.582,-105.9274,0.12372,14.082555778300954,0.001,0
2020-09-15T21:24:50Z,10.399,9.8032,1.7026,2.7055,165.272,115.163048,0.0448,0.54,15.581,-106.0168,0.12369,14.062487696013747,0.001,0
2020-09-15T21:24:50Z,10.399,9.8031,1.7159,2.8206,165.039,115.027618,0.042,0.569,15.581,-106.0612,0.12371,14.040981830293019,0.001,0
2020-09-15T21:24:50Z,10.4,9.814,1.7254,2.8611,164.944,114.986775,0.0429,0.571,15.581,-106.034,0.12381,14.02796834072086,0.001,0
